"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Expected years of schooling","SE.SCH.LIFE","Russian Federation","RUS","1981","12.348","total"
"Expected years of schooling","SE.SCH.LIFE","Russian Federation","RUS","1976","12.142","total"
"Expected years of schooling","SE.SCH.LIFE","Russian Federation","RUS","1971","11.849","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2022","11.384","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2019","10.854","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2018","10.787","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2017","11.112","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2016","11.066","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2015","10.637","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2014","11.029","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2013","11.055","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2012","11.345","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2011","11.208","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2010","11.038","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2009","10.839","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2008","10.362","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2007","10.404","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2006","9.967","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2005","9.166","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2004","8.727","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2003","8.124","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2002","7.483","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2001","6.969","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","2000","6.473","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1999","5.645","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1990","5.754","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1989","5.858","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1988","5.722","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1987","5.603","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1986","5.442","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1985","5.373","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1984","5.291","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1981","5.251","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1980","4.671","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1979","4.076","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1978","3.771","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1977","3.629","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1976","3.436","total"
"Expected years of schooling","SE.SCH.LIFE","Rwanda","RWA","1971","3.772","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","2000","11.610","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1999","11.757","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1998","11.687","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1981","10.711","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1978","10.535","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1977","10.456","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1975","10.208","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1973","9.176","total"
"Expected years of schooling","SE.SCH.LIFE","Samoa","WSM","1970","8.820","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2022","12.403","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2021","12.433","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2020","12.413","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2019","12.094","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2018","11.890","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2012","15.075","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2011","15.169","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2010","15.287","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2008","15.219","total"
"Expected years of schooling","SE.SCH.LIFE","San Marino","SMR","2000","15.090","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2015","12.410","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2014","11.586","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2012","10.615","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2010","10.178","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2009","10.308","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2008","9.829","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2007","10.057","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2005","9.876","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2004","9.598","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","2003","9.331","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1988","8.017","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1987","7.505","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1984","8.404","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1983","8.544","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1982","8.108","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1981","7.789","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1977","6.344","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1976","7.300","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1972","5.480","total"
"Expected years of schooling","SE.SCH.LIFE","Sao Tome and Principe","STP","1971","4.958","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2022","16.949","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2021","15.769","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2020","15.760","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2019","15.983","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2018","15.856","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2017","15.725","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2016","15.140","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2014","14.398","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2013","13.602","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2009","12.818","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2007","12.707","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","2005","13.094","total"
"Expected years of schooling","SE.SCH.LIFE","Saudi Arabia","SAU","1979","4.966","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2022","9.145","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2021","9.068","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2020","9.053","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2019","8.913","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2015","9.291","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2014","9.293","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2013","9.056","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2012","9.017","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2011","8.799","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2010","8.141","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2008","7.776","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2006","7.002","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2005","6.875","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","2004","6.596","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1999","5.214","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1997","4.973","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1992","4.500","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1986","4.197","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1985","4.124","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1984","4.001","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1983","3.906","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1982","3.732","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1981","3.607","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1980","3.479","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1978","3.369","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1972","2.988","total"
"Expected years of schooling","SE.SCH.LIFE","Senegal","SEN","1971","2.938","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2022","13.940","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2021","14.610","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2020","14.611","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2019","14.856","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2018","14.934","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2017","14.958","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2016","14.832","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2015","14.750","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2014","14.570","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2013","14.489","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2012","14.335","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2011","14.223","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2010","13.679","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2009","13.805","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2008","13.794","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2007","13.733","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2006","13.688","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2005","13.550","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2004","13.276","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2003","13.196","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2002","13.025","total"
"Expected years of schooling","SE.SCH.LIFE","Serbia","SRB","2001","13.257","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2022","13.892","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2021","13.846","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2020","13.296","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2019","13.460","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2018","13.446","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2017","13.209","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2016","13.360","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2015","13.405","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2014","13.391","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2013","12.517","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2012","12.474","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2011","11.024","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2010","12.468","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2009","12.518","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2008","12.579","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2007","12.518","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2006","11.005","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2005","12.393","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2004","11.684","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2003","12.167","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2002","12.352","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2001","12.266","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","2000","13.023","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1999","13.195","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1998","12.829","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1996","12.512","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1995","12.422","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1994","12.696","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1993","12.424","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1992","12.291","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1991","12.173","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1989","11.726","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1988","11.531","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1987","11.575","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1986","11.661","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1985","11.483","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1984","11.327","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1983","11.045","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1982","10.744","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1981","9.996","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1980","9.331","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1979","9.090","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1978","8.842","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1976","7.961","total"
"Expected years of schooling","SE.SCH.LIFE","Seychelles","SYC","1975","8.547","total"
